//X,Y,Z,Normal_change_rate_(0.006)
-0.0854957,0.0624283,-0.019617,0.17071
0.0154988,0.0625837,-0.0186344,0.004118
0.0614666,0.0632636,-0.0198875,0.003555
0.0146758,0.0641732,-0.0190444,0.004346
0.060742,0.0645847,-0.0191485,0.00347
-0.0836864,0.0643196,-0.0192165,0.093532
-0.0832338,0.0660969,-0.0193443,0.074073
-0.0105735,0.0662395,-0.0188098,0.002295
0.0139111,0.0657202,-0.0194798,0.005266
0.0600774,0.0661433,-0.0186014,0.0096
-0.0821399,0.0662453,-0.0188254,0.14161
-0.0814793,0.0672904,-0.019449,0.147822
0.0585917,0.0683052,-0.018737,0.02026
-0.0796691,0.0674183,-0.019478,0.165401
-0.0778624,0.0680451,-0.0187757,0.168912
-0.0100928,0.0674471,-0.019612,0.002443
-0.0766197,0.06857,-0.0192122,0.132428
-0.009011,0.0680829,-0.018712,0.001887
0.0129604,0.0681526,-0.0185013,0.00499
-0.00839677,0.069242,-0.0194524,0.00261
0.0127102,0.0696726,-0.0190498,0.00364
0.0576238,0.0695475,-0.0189385,0.0234
-0.00712923,0.0703317,-0.0187259,0.001859
0.0567546,0.0704192,-0.019054,0.023849
-0.0750729,0.0709251,-0.0198875,0.065582
-0.00736807,0.070925,-0.0198875,0.002255
-0.0755397,0.0720917,-0.0199759,0.042781
0.0123093,0.0719443,-0.0189452,0.003171
0.0556567,0.0714769,-0.0190459,0.024138
-0.00627298,0.0716881,-0.0188749,0.001943
0.054557,0.0725265,-0.0189389,0.019355
-0.00555892,0.0725177,-0.0185192,0.002697
0.053657,0.073407,-0.0195858,0.020375
-0.00458959,0.073935,-0.0187005,0.003048
-0.0031263,0.0761492,-0.0190709,0.002439
0.0505335,0.0759941,-0.0187136,0.007346
-0.0784799,0.0762434,-0.0193467,0.002663
-0.00225169,0.0776857,-0.0191809,0.003003
0.012267,0.0775646,-0.0187562,0.00229
0.0494387,0.077438,-0.0193872,0.005578
0.0484424,0.0779716,-0.018507,0.004419
0.0477227,0.079202,-0.0192159,0.009708
-0.00087873,0.0801237,-0.0186289,0.002136
-0.0801178,0.0801303,-0.0189024,0.003387
-0.0003391,0.081351,-0.019032,0.002042
0.0125375,0.0799373,-0.0190215,0.002154
0.0456656,0.0813951,-0.0192061,0.02455
0.0453194,0.082459,-0.0198875,0.027155
0.0452469,0.0823289,-0.0185712,0.034674
0.0452841,0.0839476,-0.018634,0.035828
0.00089368,0.0837972,-0.0188612,0.001996
0.0457822,0.086072,-0.0185906,0.023051
0.00231239,0.0865963,-0.0189864,0.001816
0.0140415,0.087929,-0.0189353,0.004157
0.0462377,0.0877721,-0.0189015,0.006256
-0.0479262,0.0898851,-0.0191225,0.014779
-0.0462774,0.0895065,-0.0187922,0.015832
-0.042547,0.08922,-0.0189772,0.006299
0.0468265,0.0891362,-0.0190854,0.004457
-0.0402929,0.0895345,-0.0189838,0.007715
0.014634,0.0898016,-0.0187234,0.00689
-0.0494494,0.0903063,-0.019631,0.011044
-0.0384452,0.0902526,-0.0188461,0.007985
0.047666,0.0904778,-0.0184875,0.003328
-0.0793743,0.090525,-0.0198875,0.001957
-0.0792911,0.0910921,-0.0198848,0.001816
-0.0501168,0.0918532,-0.0188489,0.017336
-0.0363808,0.091346,-0.018814,0.005621
0.0152548,0.0913345,-0.0192858,0.003628
0.0482894,0.091386,-0.0187535,0.00235
-0.0800767,0.0918502,-0.019,0.002095
-0.0348832,0.0924031,-0.0195123,0.002858
-0.0519537,0.0928204,-0.0197327,0.016969
0.0500959,0.0937599,-0.0186589,0.002744
-0.0775913,0.0956835,-0.0198256,0.001825
-0.0330787,0.0947529,-0.0186625,0.0034
-0.0526035,0.0958379,-0.0192649,0.01272
-0.0323635,0.0953991,-0.0188832,0.003827
0.017292,0.0954245,-0.0189471,0.006829
-0.0310602,0.0964377,-0.019242,0.003654
0.0516464,0.0961033,-0.0187208,0.001995
-0.0779209,0.0977836,-0.0192991,0.002054
0.0187393,0.0977143,-0.0189065,0.006057
-0.0303241,0.0978384,-0.0188032,0.00324
-0.0296169,0.0985414,-0.0197125,0.003088
0.0526694,0.0975409,-0.0190264,0.003497
0.0203775,0.100082,-0.0190577,0.006445
0.0542889,0.0994876,-0.0184938,0.00426
-0.0290563,0.0998272,-0.0190049,0.003154
-0.0281025,0.101192,-0.0191106,0.002857
0.00886108,0.101678,-0.0190384,0.007074
0.0213763,0.101465,-0.0190495,0.006878
0.0550828,0.100858,-0.0195375,0.003314
-0.0273156,0.10248,-0.0192691,0.002965
0.00959857,0.10303,-0.0188152,0.005427
0.0567198,0.10328,-0.0190238,0.004703
-0.0499675,0.10286,-0.0193859,0.008508
0.0100251,0.104078,-0.0189703,0.006157
0.0227518,0.10366,-0.0189553,0.007212
-0.074723,0.104447,-0.0197089,0.002505
-0.0493104,0.104408,-0.0198612,0.007638
-0.0267568,0.103848,-0.0187535,0.00394
0.0581775,0.1057,-0.0188409,0.003359
0.0105491,0.105943,-0.0189711,0.006725
0.024397,0.106111,-0.0189312,0.005298
-0.0732513,0.107161,-0.019865,0.005053
-0.0456243,0.10785,-0.0196054,0.003486
0.0111598,0.107623,-0.0188159,0.00606
0.0589396,0.107585,-0.019544,0.003132
-0.0248625,0.107825,-0.0186922,0.007457
0.0258714,0.108296,-0.0193521,0.007188
0.0117043,0.108844,-0.0190133,0.007118
0.0601814,0.10974,-0.0189721,0.004365
-0.0441784,0.109294,-0.0192675,0.001949
-0.0244353,0.109607,-0.0183663,0.016066
0.0120839,0.1097,-0.0189935,0.008006
0.0265068,0.109708,-0.0189191,0.006746
-0.072529,0.109873,-0.0194335,0.005798
-0.0231923,0.110375,-0.0193103,0.007584
-0.0722,0.111719,-0.0191202,0.007286
0.0128224,0.111521,-0.0189901,0.007463
-0.0712762,0.111419,-0.0198787,0.006992
-0.0230627,0.111455,-0.0187521,0.016867
0.0608058,0.111371,-0.019067,0.005429
-0.0403732,0.113017,-0.0190973,0.001345
-0.0225261,0.1136,-0.0185662,0.035017
0.0135754,0.11294,-0.0188969,0.008029
0.0616503,0.113413,-0.0190827,0.012885
0.0142577,0.113979,-0.0188237,0.007676
-0.0705445,0.114049,-0.019558,0.007817
-0.0694755,0.114678,-0.0198888,0.0076
0.0152189,0.115438,-0.0189264,0.007971
-0.0212163,0.115652,-0.0192836,0.028049
0.0294268,0.115287,-0.0188215,0.010893
0.0158496,0.116347,-0.019506,0.009279
0.0298193,0.116104,-0.0191354,0.019024
0.0625821,0.115528,-0.0186777,0.023706
-0.0381471,0.115618,-0.019313,0.005174
-0.0209255,0.117549,-0.0189794,0.040063
0.0627771,0.117401,-0.0193906,0.024944
0.0302765,0.117551,-0.0186605,0.028667
-0.0681629,0.117968,-0.0192718,0.007856
0.0165511,0.117654,-0.0186785,0.007635
-0.036215,0.117344,-0.0192395,0.005983
0.0175816,0.119214,-0.0191798,0.009512
0.0631617,0.119467,-0.0195539,0.032752
-0.0342195,0.118903,-0.019229,0.026694
0.0305916,0.119541,-0.0189761,0.047546
0.0301097,0.121568,-0.0189845,0.077105
0.0193396,0.121139,-0.0186282,0.01413
0.0642661,0.121502,-0.0190606,0.045021
-0.0306647,0.121929,-0.0199203,0.065287
-0.0308945,0.121023,-0.0192069,0.075026
-0.0192207,0.121515,-0.019559,0.052531
-0.0192931,0.123303,-0.0189921,0.073347
0.0204242,0.122006,-0.0189852,0.019492
0.0287906,0.122962,-0.0189912,0.080784
0.0645392,0.123158,-0.0192099,0.140355
-0.0644407,0.12396,-0.019145,0.011078
0.0246351,0.123703,-0.0191238,0.045608
-0.0180644,0.124074,-0.019881,0.057307
0.0269086,0.123643,-0.0189451,0.066739
-0.0264641,0.12514301,-0.0187942,0.193237
-0.0252689,0.125934,-0.0192125,0.149466
0.0647991,0.124914,-0.0195303,0.118023
0.07093,0.125292,-0.0198657,0.014875
-0.0179913,0.125962,-0.0198612,0.062499
-0.0626125,0.126111,-0.0194852,0.01166
-0.0248955,0.127863,-0.0189615,0.201865
-0.0622664,0.127434,-0.018584,0.006567
-0.0180271,0.12766901,-0.0198966,0.163
0.0758623,0.12777901,-0.0199536,0.02577
-0.0615068,0.127275,-0.0198875,0.010504
-0.0611706,0.12812001,-0.0196013,0.010728
0.0698309,0.12751099,-0.0195205,0.016195
-0.0178703,0.129458,-0.019812,0.262398
-0.0605423,0.129437,-0.0188758,0.006979
0.0696906,0.129504,-0.0194362,0.104761
-0.0247874,0.129403,-0.0189205,0.220046
-0.0163097,0.13101999,-0.0198953,0.090408
0.070527,0.13042501,-0.019933,0.020096
0.0698879,0.13141599,-0.0193493,0.099734
0.076127,0.1313,-0.0200743,0.015357
-0.0588448,0.13146099,-0.0190254,0.008961
0.0773626,0.13131399,-0.0198362,0.016726
0.065277,0.132,-0.0199632,0.142175
0.0663353,0.13129599,-0.0192364,0.244547
-0.0580608,0.13281,-0.018594,0.010601
0.065277,0.1327,-0.0199893,0.156068
0.0664449,0.13304999,-0.0188855,0.243085
0.0709231,0.133035,-0.0199266,0.015935
0.0723097,0.13309801,-0.0200202,0.012024
0.073926,0.133386,-0.0199503,0.00927
0.0758061,0.13336401,-0.0199316,0.008908
-0.0572257,0.133267,-0.0194822,0.0094
-0.056358,0.135141,-0.0188577,0.007687
0.0648063,0.134949,-0.0197282,0.144099
-0.0162121,0.135098,-0.0189236,0.191245
-0.0547079,0.137532,-0.0192125,0.007717
-0.0148155,0.137356,-0.0188344,0.137624
0.0647707,0.137244,-0.0196205,0.144645
-0.023491,0.137374,-0.0194169,0.047289
-0.0539545,0.139322,-0.018917,0.080753
-0.0125499,0.139467,-0.0188094,0.130839
0.0642259,0.139008,-0.0187211,0.144658
-0.0682796,0.13954701,-0.0188125,0.150241
-0.0693379,0.13987499,-0.0197571,0.139576
-0.0665723,0.139915,-0.0192594,0.160323
0.063007,0.139972,-0.0191261,0.095805
-0.0532904,0.140108,-0.0195996,0.104777
-0.0706845,0.14122701,-0.0194845,0.164982
-0.0645538,0.141562,-0.0193386,0.158734
-0.0527131,0.141472,-0.019006,0.107586
0.061777,0.14057501,-0.0200069,0.090817
-0.0120942,0.14124499,-0.0191657,0.135717
-0.0228781,0.141449,-0.0191167,0.022119
-0.0110373,0.142919,-0.0188502,0.14299
0.0625606,0.141211,-0.0190307,0.099051
0.061777,0.142325,-0.0199295,0.075964
0.0622674,0.143227,-0.01884,0.119586
-0.0707112,0.143415,-0.0193391,0.139404
-0.0227978,0.14309999,-0.0185755,0.009136
0.0612109,0.143731,-0.0196391,0.101326
-0.0694108,0.14482901,-0.0198484,0.124935
-0.0603427,0.14479101,-0.0188183,0.134983
0.0605358,0.145129,-0.0187971,0.112652
-0.0103089,0.144409,-0.0191832,0.125674
-0.0580547,0.144711,-0.019046,0.059059
-0.0089955,0.144623,-0.0194388,0.141731
0.059677,0.14474501,-0.0198631,0.083437
-0.0542665,0.144904,-0.018971,0.104478
-0.00712684,0.14489,-0.0186984,0.125517
-0.0223602,0.147028,-0.0189488,0.004437
0.059677,0.146265,-0.0198015,0.104477
-0.00636425,0.14701401,-0.0190797,0.12807
0.060018,0.146929,-0.0190448,0.105329
0.0589685,0.14794099,-0.0188241,0.120405
-0.00489239,0.149251,-0.0191054,0.118784
0.057927,0.14834701,-0.0198875,0.096164
-0.0225007,0.148983,-0.0188679,0.005958
-0.0688578,0.149786,-0.0195008,0.065074
0.0568715,0.149771,-0.0185917,0.111086
-0.067759,0.15113799,-0.0188164,0.179509
-0.0225872,0.151352,-0.0191141,0.007525
0.0566707,0.151244,-0.0188763,0.115075
-0.00263338,0.15076099,-0.0196991,0.114907
-0.00101241,0.151246,-0.0190849,0.112669
-0.0656132,0.15219,-0.0192162,0.206868
0.0543078,0.15256,-0.0186492,0.114004
-0.00031934,0.152842,-0.0193053,0.104435
0.0525973,0.153055,-0.0186974,0.132693
-0.0624637,0.153155,-0.0191198,0.209364
-0.0230326,0.153046,-0.0187655,0.009817
-0.0582482,0.154843,-0.0189089,0.143071
-0.0234761,0.15488601,-0.0187481,0.013308
0.0519888,0.15522701,-0.0191997,0.127095
0.00109133,0.15466399,-0.0194705,0.123836
0.0051324,0.15479501,-0.0189245,0.092399
-0.0641308,0.156581,-0.0191395,0.28061
-0.0661211,0.155889,-0.0194573,0.260013
-0.0580666,0.157143,-0.0189946,0.17227
-0.0706643,0.156202,-0.0195596,0.126941
-0.0695478,0.156004,-0.0187879,0.20044
0.00562647,0.15624601,-0.0195375,0.117736
0.050361,0.15647499,-0.0191545,0.122323
-0.0241187,0.156958,-0.0189876,0.018152
0.00685372,0.15680601,-0.0190353,0.108477
0.0483771,0.156652,-0.0187816,0.142089
0.00952202,0.15716501,-0.0198751,0.139983
0.0101935,0.15722001,-0.0198813,0.14642
-0.0601814,0.157756,-0.0195454,0.181479
0.0462407,0.15681501,-0.0187774,0.111874
0.0460242,0.158364,-0.0194613,0.107487
-0.0741226,0.15709201,-0.018635,0.102359
-0.0746531,0.158279,-0.0195063,0.106552
0.00764299,0.15815701,-0.0193567,0.109286
0.0111347,0.15686999,-0.0193704,0.134603
-0.0762603,0.158603,-0.0189373,0.085078
-0.0248555,0.15906601,-0.0188403,0.029421
0.00855899,0.158424,-0.0195977,0.138157
0.0165448,0.15832201,-0.0194758,0.120333
0.0131018,0.158942,-0.0194483,0.120681
0.0186373,0.159739,-0.0198742,0.136325
0.0230671,0.159871,-0.0198406,0.141158
0.023907,0.159665,-0.0198174,0.127828
0.0407528,0.15891001,-0.0189203,0.077166
0.0444708,0.15882801,-0.0188,0.122065
-0.077961,0.159233,-0.0186449,0.101813
0.0157612,0.159942,-0.0198348,0.127168
0.0190205,0.15902901,-0.0192533,0.128043
0.025027,0.15887301,-0.018983,0.114089
0.0385776,0.15893599,-0.0189194,0.100823
-0.0252442,0.161027,-0.0188686,0.038977
0.0383524,0.16105101,-0.0194357,0.119963
0.014877,0.16067301,-0.0197288,0.114683
0.0210205,0.16061801,-0.0194126,0.11275
0.0266546,0.160485,-0.0194084,0.111688
0.0327417,0.16029701,-0.0194184,0.107054
0.030314,0.16115201,-0.0196414,0.104134
0.034389,0.16055299,-0.0190984,0.087432
0.022209,0.16108,-0.0196547,0.119819
0.0287264,0.160842,-0.0191972,0.094399
0.0363495,0.160974,-0.0191028,0.109818
-0.0722277,0.163073,-0.0191709,0.033819
-0.071573,0.162275,-0.0199638,0.053265
-0.0707942,0.163491,-0.0192344,0.028082
-0.0255584,0.16267601,-0.0194446,0.052119
-0.0260579,0.163249,-0.0188397,0.030107
-0.0701481,0.1648,-0.0187212,0.033949
-0.0266027,0.164708,-0.0187478,0.036639
-0.0687636,0.167123,-0.0192127,0.033898
-0.02706,0.166807,-0.0190093,0.041394
-0.0687446,0.16869099,-0.0193517,0.029151
-0.0274581,0.168558,-0.0193872,0.055374
-0.0277444,0.169625,-0.0198875,0.063051
-0.070008,0.169183,-0.0186103,0.039065
-0.0704576,0.170431,-0.0192945,0.037807
-0.0291579,0.17049401,-0.0188639,0.032464
-0.071538,0.170995,-0.0186146,0.054749
-0.0729162,0.172594,-0.0190601,0.077858
-0.0734003,0.17338701,-0.0189618,0.087679
-0.0309142,0.172685,-0.0190454,0.105599
-0.0723459,0.175107,-0.0188356,0.101225
-0.0324109,0.174693,-0.018944,0.181994
-0.0702971,0.17528,-0.0189465,0.078049
-0.0681655,0.176302,-0.0189349,0.009842
-0.0320789,0.176461,-0.018667,0.183281
-0.0643117,0.17659099,-0.0189466,0.013311
-0.0305351,0.177209,-0.0192157,0.13063
-0.0627542,0.17747501,-0.0189038,0.006524
-0.0294593,0.17773101,-0.0196295,0.108012
-0.0617443,0.178139,-0.018489,0.004056
-0.0601946,0.17853101,-0.0187481,0.004425
-0.0288386,0.178996,-0.0190989,0.065938
-0.0580676,0.17896,-0.0188079,0.002608
-0.0563834,0.17916501,-0.0189304,0.002632
-0.050538,0.180115,-0.0189192,0.012831
-0.049348,0.179767,-0.0198831,0.0269
-0.04822,0.180231,-0.0189244,0.042341
-0.0468772,0.180951,-0.0190463,0.066986
-0.0269863,0.180613,-0.0193442,0.059304
-0.0457657,0.18274,-0.0186304,0.081628
-0.0248921,0.18293101,-0.0196441,0.081493
-0.0452885,0.183468,-0.0185347,0.061369
-0.0447228,0.184617,-0.0187181,0.068134
-0.0438356,0.18655799,-0.0190935,0.064872
-0.026073,0.185662,-0.0198875,0.093178
-0.0326392,0.18582401,-0.01908,0.115681
-0.0308167,0.185773,-0.0194817,0.101835
-0.0288775,0.185772,-0.0196128,0.095265
-0.0345713,0.186267,-0.0188701,0.143223
-0.0358832,0.18720099,-0.0186122,0.170315
-0.0362108,0.188337,-0.018996,0.165866
-0.0428818,0.188407,-0.0186805,0.11285
-0.0419751,0.19030701,-0.0190681,0.144706
-0.0363396,0.190632,-0.01854,0.16763
-0.0355232,0.191452,-0.0194643,0.16718
-0.040321,0.192398,-0.018915,0.201812
-0.0352809,0.192875,-0.0194303,0.163591
-0.0382158,0.19435599,-0.0192312,0.14931
-0.0349369,0.1943,-0.0196374,0.182836
-0.0362844,0.194628,-0.0191888,0.168265
-0.038323,0.0533006,-0.0191875,0.023392
-0.0274016,0.0531085,-0.0187018,0.018424
0.027827,0.0533475,-0.0193893,0.009429
-0.0460803,0.053499,-0.0184565,0.023953
-0.0445995,0.053435,-0.0184683,0.024296
-0.0423597,0.0533904,-0.0187227,0.025285
0.040605,0.0543593,-0.0187377,0.018526
0.0659872,0.0545962,-0.0186283,0.096147
-0.0545805,0.0544573,-0.0188049,0.010501
-0.056024,0.054899,-0.018919,0.01081
0.0226328,0.0551264,-0.0184008,0.002812
-0.0208002,0.0559926,-0.0189073,0.006213
0.064927,0.05642,-0.0195375,0.062947
0.0441043,0.056363,-0.0186521,0.004089
-0.078048,0.0588754,-0.0193366,0.048642
-0.0860143,0.0602316,-0.0194061,0.244837
-0.0797552,0.0590573,-0.019348,0.055578
-0.0171987,0.0588331,-0.0186219,0.001852
-0.0839738,0.0622681,-0.0191242,0.132381
-0.0124376,0.0640945,-0.0190468,0.001657
0.0590481,0.066634,-0.0195003,0.010666
0.0135597,0.0661704,-0.0187584,0.00477
-0.0760657,0.0699431,-0.0191814,0.082448
-0.0763575,0.071961,-0.0194966,0.049695
0.0122043,0.0742096,-0.0186917,0.003599
0.0523595,0.0744491,-0.0188595,0.009199
0.0121842,0.0762236,-0.0186281,0.003105
-0.0796647,0.0779888,-0.018838,0.003079
0.0465454,0.0798112,-0.0185272,0.016997
0.0127367,0.0818897,-0.0188033,0.004425
-0.0803057,0.0815273,-0.0191211,0.003761
-0.079623,0.082475,-0.0197994,0.002913
-0.0803165,0.0840208,-0.0192788,0.004096
0.0130989,0.0836683,-0.0190988,0.004655
0.00171145,0.0854159,-0.0188767,0.001512
0.0134533,0.0860148,-0.0186325,0.00429
-0.0445063,0.0891812,-0.0188375,0.007917
-0.0802912,0.0893,-0.0191521,0.0021
0.00369053,0.0895192,-0.0192834,0.002275
-0.0517938,0.0939722,-0.0191349,0.018144
-0.0342817,0.0935604,-0.0186311,0.004781
-0.0798698,0.0941285,-0.0186085,0.002572
-0.0784857,0.0944887,-0.0195557,0.002525
0.00594397,0.0947455,-0.0197685,0.004046
0.0509487,0.095075,-0.0195375,0.001266
-0.0785374,0.0958913,-0.0192259,0.003037
-0.0522146,0.0977013,-0.0191776,0.010434
0.00748779,0.0976658,-0.0189206,0.003502
0.0535066,0.0984295,-0.0188831,0.003795
-0.078071,0.0997248,-0.0188097,0.00265
-0.0520095,0.0994469,-0.019505,0.012791
0.00814588,0.0996806,-0.0191065,0.005144
-0.0764714,0.102039,-0.0191827,0.002927
-0.0502588,0.101507,-0.0189792,0.008863
0.0559082,0.101909,-0.0188335,0.005115
-0.050923,0.102425,-0.0197917,0.010456
-0.0759298,0.103853,-0.0191193,0.002894
-0.0748456,0.106026,-0.0193654,0.004524
-0.047598,0.105488,-0.0195547,0.003895
-0.0464093,0.105999,-0.0188974,0.001948
-0.0740021,0.10772,-0.0192746,0.004238
-0.0429244,0.109953,-0.0187213,0.001541
0.0273059,0.111206,-0.0188378,0.007301
-0.0420713,0.111157,-0.0192142,0.001206
0.0278352,0.112174,-0.0189371,0.006041
-0.0410225,0.111882,-0.0187007,0.001416
0.0284775,0.113444,-0.0187598,0.007467
-0.0697176,0.115799,-0.0192102,0.008827
-0.0680429,0.119465,-0.0187122,0.009137
-0.0208168,0.119526,-0.0189779,0.061768
-0.0664277,0.121442,-0.0191235,0.01012
-0.0323317,0.12101,-0.0193236,0.0601
-0.0289982,0.121363,-0.0189661,0.11864
-0.0658214,0.122836,-0.0186442,0.008373
-0.0281982,0.123148,-0.0190463,0.138823
0.0704287,0.123283,-0.0194953,0.008817
0.0722299,0.123235,-0.0196183,0.022931
0.0226158,0.1233,-0.0188909,0.024398
0.071927,0.124125,-0.01986,0.023536
0.0739555,0.123425,-0.0192389,0.047424
-0.0189946,0.125631,-0.0190411,0.093651
0.0735895,0.124825,-0.0198454,0.03123
0.0747404,0.124941,-0.0195487,0.046015
0.076022,0.12552699,-0.0190555,0.027365
0.0694497,0.125486,-0.0193014,0.021207
0.075077,0.12622499,-0.019832,0.029112
0.0765047,0.127244,-0.0194783,0.025338
0.066239,0.1274,-0.0190787,0.240193
-0.0189856,0.12765899,-0.0190388,0.246429
0.0779223,0.127728,-0.0185963,0.014897
0.0780474,0.129384,-0.0193125,0.015665
-0.0189532,0.129535,-0.0190325,0.195133
0.064927,0.12989999,-0.0197178,0.170513
-0.0187015,0.131437,-0.0185249,0.128901
-0.0173747,0.13150001,-0.0194835,0.206793
-0.0246579,0.131357,-0.0189417,0.168478
0.0785401,0.13110501,-0.0193959,0.016588
-0.0233814,0.131759,-0.019711,0.269063
-0.0168471,0.133108,-0.0187461,0.174523
0.0783978,0.13361099,-0.0194163,0.013952
0.0698424,0.133506,-0.0192573,0.107116
-0.0233062,0.13357501,-0.0196038,0.191759
0.0663016,0.134988,-0.0186135,0.215869
0.0701747,0.135114,-0.0191363,0.07738
0.072054,0.13534699,-0.0193835,0.011715
0.0740786,0.135625,-0.0193096,0.00588
0.076477,0.134275,-0.0197041,0.008004
0.0780971,0.135083,-0.0191823,0.011546
-0.0233004,0.13968,-0.0189412,0.028876
-0.065915,0.14129999,-0.0186496,0.181056
-0.0642188,0.143057,-0.0184485,0.198849
-0.0625835,0.143694,-0.0190666,0.237591
-0.052538,0.143071,-0.018994,0.105332
-0.0701247,0.14548901,-0.0191796,0.131268
-0.0225074,0.14499199,-0.018854,0.010702
-0.0559115,0.145244,-0.0185621,0.07138
-0.0700684,0.147175,-0.018805,0.116256
-0.0685489,0.147108,-0.0196978,0.122143
0.0578288,0.14881501,-0.0186176,0.12639
-0.0701096,0.14889801,-0.0186683,0.052636
-0.00272977,0.14930899,-0.0191017,0.121683
-0.0039841,0.150699,-0.0196043,0.117706
-0.0666663,0.15174,-0.0190772,0.161794
-0.0641381,0.152702,-0.0189423,0.262617
0.0556752,0.15222199,-0.0184656,0.109396
0.0028988,0.153199,-0.019243,0.133536
0.0009623,0.153101,-0.0188544,0.126421
-0.0678667,0.155976,-0.0195072,0.230907
0.00865469,0.15644901,-0.0191977,0.118004
-0.0721561,0.15642001,-0.0188794,0.108591
-0.0624903,0.156891,-0.0195854,0.248692
0.0224726,0.15881801,-0.019074,0.127059
0.0145208,0.15902799,-0.0192277,0.107851
0.042557,0.158802,-0.0184824,0.085103
0.0266812,0.15923201,-0.0186579,0.100721
0.0307961,0.159008,-0.0189245,0.087328
-0.0782287,0.160989,-0.0192736,0.085821
-0.0766826,0.161726,-0.0193925,0.064698
-0.074119,0.163104,-0.0191538,0.03015
-0.0735271,0.17453501,-0.0187095,0.096419
-0.0658155,0.176531,-0.0188917,0.011576
-0.0541054,0.17937601,-0.0191741,0.002558
-0.0524105,0.179575,-0.0194139,0.003952
-0.0276377,0.17962401,-0.0194681,0.061828
-0.0256647,0.181628,-0.0196346,0.074851
-0.0253512,0.184625,-0.0195781,0.091185
-0.0270153,0.18477599,-0.0192051,0.107591
0.0424176,0.0549205,-0.0184256,0.012525
0.0659862,0.0560654,-0.0183864,0.092008
-0.0622112,0.0564431,-0.0185619,0.006515
0.0619872,0.0640606,-0.0184399,0.004853
-0.0115641,0.0648631,-0.0187709,0.002085
-0.077845,0.0722819,-0.0186614,0.035545
-0.0783297,0.0742881,-0.0188684,0.002722
0.00020248,0.0820551,-0.0184611,0.002625
-0.0802452,0.0861954,-0.0191299,0.001967
-0.0803031,0.087795,-0.0190727,0.001274
0.00316288,0.0880263,-0.0187035,0.001807
0.00437903,0.0902507,-0.0185712,0.002761
-0.037273,0.0907151,-0.0191875,0.007453
0.00680286,0.0959933,-0.0186207,0.004722
-0.0505165,0.0996434,-0.0184752,0.011152
-0.0480621,0.103642,-0.0185731,0.004319
-0.0260461,0.105773,-0.0182336,0.006857
-0.0761604,0.106082,-0.0185713,0.004812
-0.0255325,0.106214,-0.0187827,0.006545
-0.0448018,0.107695,-0.0185524,0.001331
-0.0721368,0.113366,-0.0187062,0.005953
-0.034387,0.117413,-0.0186249,0.042762
-0.0323876,0.119397,-0.018483,0.07992
0.0641919,0.11961,-0.0186145,0.040063
-0.0207075,0.12172,-0.0190176,0.055917
0.0721287,0.121326,-0.0191044,0.021607
0.0699812,0.121546,-0.0190413,0.009257
0.0660485,0.125368,-0.0190527,0.208752
-0.0637176,0.125578,-0.0185276,0.007826
0.066033,0.129435,-0.0189878,0.272698
0.0799003,0.131254,-0.0185835,0.012289
-0.0244933,0.133083,-0.0187648,0.080351
0.0798815,0.1331,-0.0188799,0.020711
-0.0245501,0.13499799,-0.0184703,0.062141
-0.023623,0.135325,-0.0193744,0.095556
0.0758654,0.135803,-0.0192821,0.004231
0.065727,0.13697501,-0.0185827,0.170011
-0.0701196,0.13944601,-0.0186448,0.15695
-0.0601679,0.153635,-0.0188194,0.12104
0.00906369,0.15512501,-0.0187321,0.102365
0.0106633,0.155398,-0.018679,0.095475
0.0126876,0.157012,-0.0187698,0.101819
0.0166888,0.157131,-0.0186027,0.088854
-0.0759279,0.162958,-0.0187762,0.032876
-0.0283298,0.169153,-0.0187017,0.03855
-0.0300479,0.17136601,-0.0183928,0.040629
-0.0266355,0.18272001,-0.0189445,0.075181
-0.028885,0.18483201,-0.0186738,0.102988
-0.0306097,0.18517099,-0.0184311,0.080883
0.060727,0.0539888,-0.0188375,0.060074
0.062827,0.0538236,-0.0188375,0.102796
0.0585395,0.0542312,-0.0183125,0.007994
-0.0579677,0.0547148,-0.0182673,0.008959
-0.0196963,0.0567732,-0.0184177,0.00341
0.0461338,0.0571075,-0.0183689,0.026319
-0.066131,0.0583629,-0.0182408,0.00778
-0.0798707,0.0601818,-0.0184413,0.0581
-0.0781105,0.0600157,-0.0181663,0.072201
-0.0760643,0.059575,-0.0182459,0.069305
-0.0742654,0.0595919,-0.0182226,0.051999
-0.0676603,0.0588637,-0.0181224,0.016911
-0.0154174,0.0607293,-0.0185639,0.002419
0.0636654,0.0620943,-0.0183005,0.007453
-0.0130011,0.063173,-0.0184232,0.002686
-0.0819978,0.0644334,-0.0182189,0.12422
-0.0800433,0.0662729,-0.018403,0.190012
0.0594404,0.0674386,-0.018487,0.019559
-0.00385511,0.0747577,-0.0186066,0.00306
-0.0799506,0.0763737,-0.0181551,0.002039
-0.00153377,0.0784411,-0.0181568,0.003381
-0.0812695,0.0821632,-0.018387,0.003999
-0.0811299,0.0856066,-0.0184051,0.002761
0.0138045,0.0872899,-0.0188259,0.003992
-0.0488752,0.0913696,-0.0181862,0.014759
0.00575586,0.0930874,-0.0182091,0.003114
0.0161909,0.0935835,-0.0185454,0.006368
-0.0506944,0.0938019,-0.0183606,0.020413
0.00606036,0.0941144,-0.0186728,0.003902
