//X,Y,Z,Normal change rate (0.006635)
0.00484528,0.09735000,-0.02498980,0.001966
0.05221970,0.09814080,-0.02426070,0.007402
-0.02735000,0.10027000,-0.02202200,0.001015
0.02174970,0.10060400,-0.02242350,0.001249
0.05371830,0.10115100,-0.02469020,0.004343
0.02394950,0.10266200,-0.02490950,0.002216
-0.02281850,0.10837100,-0.02239260,0.000331
0.05872920,0.10865000,-0.02230650,0.002016
0.06014320,0.11272000,-0.02255070,0.001086
-0.01907970,0.11643100,-0.02253540,0.001280
-0.05095970,0.11679500,-0.02477680,0.007207
-0.04462660,0.11749300,-0.02485750,0.009189
-0.04775590,0.11698200,-0.02490300,0.005828
-0.03859210,0.11990000,-0.02351420,0.003880
0.06235100,0.12062700,-0.02224890,0.014707
0.06261520,0.12475500,-0.02250790,0.011919
-0.05426660,0.12456400,-0.02479190,0.002912
0.02659080,0.12458900,-0.02273230,0.057219
0.06272990,0.12873200,-0.02228000,0.011256
-0.03265410,0.12774201,-0.02446980,0.002240
-0.03010260,0.12804800,-0.02266580,0.017556
-0.05226160,0.13303401,-0.02444590,0.003828
-0.01113530,0.13281900,-0.02343150,0.004312
0.06032290,0.13619199,-0.02363540,0.004704
-0.02485900,0.13634300,-0.02418280,0.038404
-0.05966460,0.14100400,-0.02276830,0.091391
-0.00221892,0.14548400,-0.02395590,0.021486
0.00178775,0.14946200,-0.02377210,0.028683
0.00575618,0.15361901,-0.02272050,0.068077
0.04705270,0.15372500,-0.02295290,0.038051
0.01021180,0.15480000,-0.02364410,0.072503
0.03952620,0.15725701,-0.02318730,0.053193
0.01425260,0.15540899,-0.02472650,0.008666
0.01789200,0.15774700,-0.02363010,0.050207
0.03533840,0.15776201,-0.02387060,0.037484
-0.02262170,0.16123000,-0.02507590,0.083974
-0.06232160,0.17378300,-0.02467440,0.013131
-0.04027720,0.17595200,-0.02490270,0.068676
-0.04347620,0.17790200,-0.02349450,0.057882
-0.04744650,0.17822200,-0.02257080,0.024618
-0.01899440,0.18243100,-0.02335470,0.203007
-0.03484800,0.18523200,-0.02276030,0.109864
-0.02165100,0.18663301,-0.02213010,0.117987
-0.02087840,0.18792300,-0.02367850,0.127572
0.02620070,0.05551610,-0.02230710,0.006101
0.03070200,0.05507600,-0.02277820,0.012455
0.05465980,0.07143190,-0.02219110,0.008656
-0.00598745,0.07494830,-0.02217860,0.002772
-0.00484573,0.07812700,-0.02375480,0.003638
-0.07572830,0.08805560,-0.02313600,0.018684
-0.03868020,0.08823800,-0.02267290,0.014836
-0.03572360,0.08919150,-0.02430980,0.005556
-0.02991820,0.09598410,-0.02226200,0.001903
0.00918916,0.10481500,-0.02260280,0.005655
0.01082140,0.10818700,-0.02221110,0.003846
0.02918980,0.11274700,-0.02261790,0.003027
0.01206690,0.11118700,-0.02305580,0.007420
-0.04604160,0.11559700,-0.02441530,0.006575
-0.05434660,0.12051500,-0.02460020,0.003345
-0.05530560,0.12837701,-0.02373500,0.003889
-0.02930540,0.13163500,-0.02416830,0.002984
-0.02029580,0.14785901,-0.02322700,0.045697
0.02290570,0.15823200,-0.02363650,0.061410
0.02596100,0.15768300,-0.02413980,0.086929
-0.06789350,0.16133200,-0.02370250,0.021195
-0.02220620,0.16132499,-0.02257710,0.062348
-0.02517980,0.16587900,-0.02303190,0.123677
-0.06730890,0.17001200,-0.02245380,0.047329
-0.03457150,0.17871501,-0.02461850,0.052338
-0.02661600,0.05525600,-0.02225640,0.009277
0.02502750,0.05715470,-0.02408730,0.009996
-0.02226960,0.05852140,-0.02339260,0.002508
0.05936390,0.06348210,-0.02238150,0.003590
-0.08263980,0.06658840,-0.02219210,0.048074
-0.07944400,0.06742120,-0.02197730,0.112912
-0.07189170,0.06912990,-0.02298860,0.085595
0.05169420,0.07547210,-0.02200050,0.037402
0.04605980,0.08355580,-0.02204170,0.024245
0.00159352,0.08747090,-0.02228940,0.002968
-0.04745480,0.08803370,-0.02233160,0.008264
0.01472090,0.08764780,-0.02181250,0.001719
-0.05508240,0.09119300,-0.02261510,0.016512
0.01698350,0.09307650,-0.02250030,0.002415
0.00563378,0.09611070,-0.02216140,0.002164
-0.06715730,0.09723390,-0.02324670,0.038700
0.00712833,0.09993370,-0.02248870,0.004039
0.05602060,0.10361000,-0.02238280,0.001237
0.02680380,0.10825200,-0.02232290,0.002185
-0.05545840,0.11624500,-0.02401720,0.001830
-0.04318660,0.11610900,-0.02368850,0.007183
-0.01591200,0.12137200,-0.02394170,0.000673
-0.05612470,0.12059000,-0.02410580,0.003546
-0.05626590,0.12492600,-0.02402460,0.004062
0.02957120,0.12344500,-0.02240470,0.028442
-0.01530250,0.12468600,-0.02269480,0.004035
-0.03409110,0.12407900,-0.02287360,0.002175
0.06249090,0.13225900,-0.02212230,0.008410
-0.05220580,0.13620800,-0.02358340,0.030331
-0.01002120,0.13618200,-0.02281660,0.004571
-0.02201940,0.13628000,-0.02251240,0.106389
0.05927360,0.14082900,-0.02242650,0.002611
0.05557250,0.14536101,-0.02318460,0.006911
-0.06045950,0.14791501,-0.02401560,0.130103
0.05154760,0.14984800,-0.02327660,0.013246
-0.06311060,0.15215200,-0.02244540,0.136040
-0.06330840,0.15650600,-0.02210100,0.199121
-0.06727450,0.16587500,-0.02265000,0.029244
-0.02972330,0.17017500,-0.02346650,0.050621
-0.06451020,0.17405400,-0.02254820,0.028814
-0.03436400,0.17409900,-0.02317170,0.160229
-0.03920220,0.17787500,-0.02378000,0.056885
-0.03109150,0.17698200,-0.02236560,0.145689
-0.03541590,0.17699701,-0.02378140,0.052117
-0.03637340,0.18218900,-0.02437660,0.018307
-0.01549750,0.18548600,-0.02373530,0.180473
0.03523350,0.05534050,-0.02214780,0.009034
-0.05499070,0.05830680,-0.02337600,0.012398
-0.00954600,0.07091440,-0.02283270,0.002287
0.01330360,0.07512290,-0.02261380,0.001821
-0.07169490,0.09607620,-0.02276690,0.024738
-0.02793080,0.09734920,-0.02391190,0.003903
-0.05132720,0.11212100,-0.02384460,0.007867
-0.04693470,0.11223200,-0.02286950,0.007456
-0.05254170,0.11493700,-0.02439260,0.006964
0.03064710,0.11638800,-0.02206900,0.008400
-0.04084000,0.11839600,-0.02392540,0.004160
0.03107310,0.12072100,-0.02213480,0.048487
-0.05545280,0.13214201,-0.02233110,0.015554
-0.02628190,0.13252801,-0.02331120,0.085990
-0.02104770,0.14036700,-0.02256040,0.063890
-0.06323090,0.14043400,-0.02260890,0.106171
-0.06295010,0.14411800,-0.02328060,0.165210
-0.05496700,0.14251000,-0.02379930,0.104873
-0.05196660,0.14068300,-0.02239730,0.168712
-0.02119300,0.14404599,-0.02263770,0.090880
-0.00606644,0.14389800,-0.02230000,0.080132
0.01375790,0.15762800,-0.02320680,0.070432
0.03074020,0.15885800,-0.02327980,0.052220
-0.02650480,0.16946700,-0.02205010,0.097649
-0.06718490,0.17341000,-0.02241210,0.059644
-0.06282570,0.17653300,-0.02217650,0.014666
-0.03899060,0.18244401,-0.02367020,0.011474
-0.03113480,0.18577200,-0.02223760,0.117757
-0.04722170,0.05499510,-0.02205890,0.012513
-0.05125630,0.05573970,-0.02194290,0.010528
0.01336430,0.07896300,-0.02234540,0.001068
-0.05149870,0.08902940,-0.02265910,0.004290
-0.05509850,0.11246700,-0.02369300,0.005605
-0.05870480,0.12060900,-0.02331540,0.003357
-0.05918680,0.12438800,-0.02267620,0.012157
-0.00683449,0.14116700,-0.02287540,0.049392
-0.05247330,0.14319600,-0.02168730,0.097340
-0.05915470,0.15671900,-0.02174350,0.197696
0.03009050,0.16146000,-0.02178310,0.099261
0.02185700,0.16132700,-0.02223190,0.093227
-0.02347150,0.16557901,-0.02284970,0.110373
-0.02441320,0.16807300,-0.02381740,0.148480
-0.02702090,0.17868701,-0.02189730,0.113600
-0.03509490,0.05380240,-0.02189910,0.006077
-0.04311100,0.05476590,-0.02227810,0.004903
0.05525350,0.05518900,-0.02212900,0.032401
0.05168070,0.05653120,-0.02168290,0.006508
0.06312510,0.05535980,-0.02132330,0.080344
0.02149330,0.05786500,-0.02223990,0.007542
0.06266650,0.05892180,-0.02143330,0.023914
0.04981870,0.05762350,-0.02189830,0.012607
-0.07921260,0.05854500,-0.02121230,0.042531
-0.01888600,0.05947400,-0.02151280,0.002092
0.01884500,0.05984740,-0.02155810,0.003227
-0.08494410,0.06337040,-0.02191050,0.118387
-0.06267060,0.06201850,-0.02302300,0.037844
-0.01504480,0.06339690,-0.02157990,0.001755
0.01571830,0.06402550,-0.02165850,0.003475
0.01438630,0.06702220,-0.02185930,0.004721
-0.01062200,0.06787130,-0.02115940,0.001731
0.01343430,0.07106310,-0.02218270,0.001922
0.04964080,0.07823250,-0.02187120,0.013783
-0.07518980,0.07906660,-0.02186420,0.018022
0.04795360,0.08054510,-0.02199260,0.003794
-0.04262680,0.08798390,-0.02180650,0.008539
0.01577930,0.09125680,-0.02144880,0.002578
0.00354287,0.09087150,-0.02167060,0.001677
-0.07511200,0.09242820,-0.02220130,0.015281
-0.05934860,0.09624920,-0.02252960,0.030350
0.04920070,0.09312390,-0.02168180,0.002481
0.05120570,0.09602330,-0.02169220,0.002282
0.02027250,0.09840000,-0.02268750,0.000857
0.05417590,0.10021100,-0.02165230,0.002614
-0.02528570,0.10396500,-0.02159550,0.000831
0.00792636,0.10227000,-0.02271050,0.003512
0.02482360,0.10557400,-0.02168500,0.001680
0.05746340,0.10593000,-0.02180730,0.001592
-0.05539890,0.10825200,-0.02298670,0.006203
-0.05078190,0.10825600,-0.02229290,0.012265
-0.05950200,0.10813200,-0.02276040,0.004913
-0.02162820,0.11210000,-0.02143530,0.002703
-0.05955720,0.11247200,-0.02297750,0.003037
0.01326120,0.11269600,-0.02156380,0.007829
-0.02016950,0.11377600,-0.02272140,0.001327
-0.04316240,0.11285700,-0.02139670,0.002849
0.01489360,0.11559100,-0.02246590,0.009125
-0.05878080,0.11626500,-0.02337160,0.003176
-0.03960620,0.11656500,-0.02163890,0.001652
0.01659310,0.11786400,-0.02279440,0.009350
-0.01781190,0.12048100,-0.02172080,0.007098
0.01835340,0.12010700,-0.02195560,0.011406
-0.03556610,0.12091600,-0.02161230,0.001106
0.02051800,0.12199200,-0.02194620,0.010614
0.02279960,0.12324700,-0.02176960,0.018187
-0.03125120,0.12494000,-0.02133130,0.006022
-0.01339150,0.13239101,-0.02161660,0.004114
-0.05420350,0.13586700,-0.02171810,0.011970
-0.05484430,0.14419800,-0.02168500,0.100103
-0.00226939,0.14878000,-0.02236530,0.076935
0.05432550,0.14867000,-0.02199490,0.053931
-0.06367190,0.14836800,-0.02225850,0.098177
0.00219855,0.15332800,-0.02212810,0.111975
0.05073580,0.15211000,-0.02178480,0.068714
-0.02149710,0.15278700,-0.02156380,0.043792
-0.05949770,0.15426500,-0.02152780,0.168751
0.04353950,0.15678100,-0.02254370,0.090404
0.01033370,0.15731400,-0.02212920,0.100599
-0.05700680,0.15595400,-0.02306930,0.158379
-0.02187490,0.15658200,-0.02182980,0.093298
-0.06711540,0.15724599,-0.02220540,0.143978
0.02647920,0.16087000,-0.02192030,0.127549
0.03483410,0.16046500,-0.02195130,0.096262
-0.07083310,0.15816700,-0.02146490,0.134359
-0.07108100,0.16112600,-0.02162380,0.062333
-0.03124160,0.17285500,-0.02184400,0.085060
-0.05905880,0.17790399,-0.02193100,0.013430
-0.05539620,0.17801400,-0.02198290,0.002487
-0.03867520,0.18604299,-0.02268080,0.107300
-0.01845060,0.18547200,-0.02223630,0.183509
-0.02611350,0.18656801,-0.02192500,0.149466
0.02281470,0.05657570,-0.02159860,0.008169
-0.08698450,0.05958340,-0.02136030,0.194896
0.06104170,0.11584200,-0.02274680,0.001652
0.06171860,0.11681900,-0.02158330,0.001991
-0.05879780,0.12834799,-0.02157430,0.007250
-0.02272360,0.13223100,-0.02149410,0.191582
-0.00981186,0.14025800,-0.02173330,0.116980
-0.00548885,0.14878100,-0.02126800,0.102162
-0.07002790,0.17111900,-0.02163840,0.055192
-0.07081910,0.17302001,-0.02109960,0.082624
-0.05146930,0.17813900,-0.02203640,0.004110
-0.04321210,0.18202600,-0.02213660,0.046170
-0.04277280,0.18549301,-0.02157720,0.072248
-0.03472110,0.19379801,-0.02219080,0.185063
-0.03468720,0.19634300,-0.02164300,0.141424
-0.06749020,0.06074160,-0.02125840,0.033765
-0.00743451,0.07251220,-0.02160670,0.002637
-0.06706070,0.10051600,-0.02257530,0.022376
-0.06347460,0.10046400,-0.02260610,0.003785
-0.06350370,0.10827700,-0.02241860,0.002755
-0.04724650,0.10868300,-0.02126200,0.007331
-0.06370780,0.11280800,-0.02221950,0.005259
-0.06354110,0.11674300,-0.02194200,0.008599
-0.02598100,0.12836200,-0.02148670,0.121984
-0.06671780,0.14035399,-0.02131130,0.138930
-0.06674480,0.14400400,-0.02148870,0.092407
0.00658355,0.15724300,-0.02119530,0.129509
0.01377400,0.16031900,-0.02114130,0.123775
-0.03900890,0.18938100,-0.02242470,0.150458
-0.03610400,0.19024800,-0.02120380,0.180013
-0.03920330,0.19340900,-0.02155590,0.152667
0.03875210,0.05614870,-0.02141830,0.002790
-0.05521080,0.05652540,-0.02162330,0.008244
-0.02306300,0.05620240,-0.02149250,0.004959
-0.06303700,0.05990680,-0.02144040,0.008790
0.05791060,0.06653010,-0.02107330,0.002125
0.00037303,0.08440960,-0.02131860,0.003185
-0.07125850,0.10061700,-0.02177520,0.002598
-0.05878310,0.10046500,-0.02207220,0.005192
-0.06753380,0.10498000,-0.02191500,0.003149
-0.05902730,0.10445100,-0.02239060,0.006520
-0.06306040,0.10444600,-0.02249740,0.004080
-0.05514330,0.10393000,-0.02193670,0.009895
-0.06305270,0.12055400,-0.02149020,0.012190
0.06204150,0.13601500,-0.02163060,0.039660
0.01774940,0.16079700,-0.02149750,0.114651
0.03933690,0.16051900,-0.02111940,0.097343
-0.07456840,0.07606780,-0.02145790,0.015690
0.00465659,0.09262910,-0.02111080,0.001534
-0.05564300,0.09574440,-0.02122750,0.008928
-0.05176550,0.10516700,-0.02147840,0.006513
-0.06695040,0.10868400,-0.02173230,0.004385
-0.06681240,0.11238100,-0.02135360,0.006576
-0.06225270,0.12383700,-0.02108260,0.010689
-0.02370480,0.13016599,-0.02146640,0.123049
0.05871580,0.14396900,-0.02122340,0.041374
-0.06589800,0.14917099,-0.02153080,0.058966
-0.00152647,0.15223899,-0.02122190,0.133557
-0.08679660,0.06202260,-0.02070540,0.081960
0.06181940,0.06205740,-0.02063000,0.003785
-0.07801970,0.08305840,-0.02074450,0.007333
-0.07809930,0.08787000,-0.02104400,0.014397
-0.05182960,0.09065770,-0.02104440,0.015887
-0.03684020,0.09034790,-0.02087780,0.009498
-0.03280030,0.09397070,-0.02079890,0.003937
-0.07515830,0.09591030,-0.02110430,0.006362
-0.05520070,0.10059400,-0.02100490,0.009041
-0.07086760,0.10435900,-0.02121200,0.002199
0.00859953,0.10191200,-0.02075090,0.005346
0.02779840,0.11121700,-0.02072800,0.007952
-0.06624510,0.11637200,-0.02107190,0.008427
-0.02044370,0.11550300,-0.02067680,0.008850
-0.01691840,0.12452900,-0.02071950,0.017367
-0.02658060,0.12562400,-0.02063120,0.208009
-0.05867490,0.13202600,-0.01853440,0.008517
-0.01334860,0.13589200,-0.02070440,0.047470
0.06221580,0.13929300,-0.02073990,0.066005
-0.02117790,0.14822900,-0.02117520,0.047385
0.05833260,0.14717799,-0.02067160,0.084199
-0.06629320,0.15111500,-0.02083770,0.159034
0.05425920,0.15126300,-0.02114590,0.082082
0.05038030,0.15582000,-0.02080450,0.116959
0.00148146,0.15583199,-0.02107550,0.097115
0.04693320,0.15703200,-0.02117560,0.140097
0.04368850,0.15929000,-0.02078430,0.140501
-0.07424250,0.16026400,-0.02077410,0.066016
0.03007530,0.16111100,-0.01972460,0.061367
0.02225550,0.16061699,-0.01986450,0.102341
-0.06947340,0.16430300,-0.02067720,0.028071
-0.02475580,0.18022899,-0.02113110,0.141610
-0.04568430,0.18078300,-0.02094380,0.044037
-0.04188200,0.18953300,-0.02116280,0.163145
-0.05829220,0.05670270,-0.02049530,0.002094
-0.07799280,0.09184020,-0.02060420,0.006996
-0.07424190,0.10061900,-0.02068100,0.001269
-0.05023180,0.10336800,-0.01985120,0.005596
-0.06997410,0.10853300,-0.02100290,0.005414
-0.05868160,0.14382701,-0.02065460,0.125211
-0.00984903,0.14349000,-0.02088200,0.112020
0.05582250,0.14953899,-0.01862670,0.095893
-0.02463350,0.16303800,-0.02060220,0.088232
-0.02161280,0.05528470,-0.01849520,0.004823
0.01333510,0.06699010,-0.01840360,0.002739
-0.07385310,0.07192130,-0.02066770,0.048218
-0.00117179,0.07959950,-0.01869490,0.003256
-0.02936780,0.09822690,-0.02077210,0.002222
-0.04731410,0.10455700,-0.01854810,0.002940
0.01659780,0.11792400,-0.01847320,0.007723
0.01813270,0.12000900,-0.01811820,0.009258
-0.02703020,0.12474900,-0.01826000,0.243550
0.06490300,0.13195400,-0.02011590,0.185704
-0.07252540,0.17399600,-0.01843700,0.117941
-0.02661470,0.18156800,-0.01933880,0.086298
-0.03464020,0.05348570,-0.01828920,0.014958
-0.03096710,0.05341730,-0.01804410,0.023692
0.03153410,0.05319990,-0.02028630,0.010289
0.03952520,0.05455050,-0.01947170,0.023050
-0.05522510,0.05455550,-0.01856380,0.009856
0.02610820,0.05383020,-0.01864690,0.005475
0.02203660,0.05539890,-0.01787350,0.004544
0.04302230,0.05516420,-0.01812350,0.009824
-0.07543500,0.07098180,-0.01976990,0.054794
-0.07665040,0.07515060,-0.02024850,0.001337
-0.00285971,0.07600920,-0.01798370,0.003878
-0.07986630,0.07948800,-0.01887600,0.000883
0.04701140,0.07934080,-0.01827480,0.014541
-0.08010150,0.08748070,-0.01933290,0.001885
-0.04028540,0.08931060,-0.01966900,0.009729
-0.07945120,0.09596010,-0.01850330,0.003026
-0.03522850,0.09268250,-0.01831160,0.005280
-0.05408750,0.09577500,-0.02029480,0.013535
-0.07596040,0.10017600,-0.01987960,0.001461
-0.05123480,0.09994090,-0.01902080,0.010637
0.02134550,0.10136500,-0.01882810,0.006617
-0.07554280,0.10470700,-0.01910920,0.002556
0.01002220,0.10439700,-0.01824230,0.004973
0.02571500,0.10824100,-0.01850260,0.005184
-0.07235310,0.10856000,-0.01994990,0.006591
-0.04327890,0.10889500,-0.01810820,0.001024
-0.07159940,0.11240600,-0.01925030,0.004199
0.06140180,0.11405700,-0.02042260,0.003386
-0.06801160,0.11696400,-0.01982840,0.008117
-0.01987170,0.11760700,-0.02017810,0.007424
-0.03747300,0.11603900,-0.01921930,0.009768
-0.06755190,0.12036800,-0.01852550,0.011306
-0.03404490,0.12007500,-0.01975040,0.020360
-0.06385730,0.12495900,-0.01883290,0.011216
0.06438690,0.12395600,-0.01967210,0.113928
-0.01822700,0.12845699,-0.01853060,0.270906
-0.06059470,0.12923700,-0.01894900,0.014740
0.06430530,0.13669901,-0.01996460,0.071619
-0.01264140,0.13928100,-0.01946130,0.108562
-0.06351820,0.14181800,-0.01981820,0.090309
-0.01091140,0.14091299,-0.01818170,0.072279
-0.07136420,0.14088400,-0.01847050,0.138815
-0.02324010,0.14018799,-0.01841600,0.016737
-0.02261280,0.14406499,-0.01859480,0.001819
-0.00980829,0.14402799,-0.01942560,0.115709
-0.06711310,0.14497700,-0.01843570,0.245901
-0.06839070,0.14940999,-0.01961350,0.082666
0.05520380,0.15179101,-0.01851020,0.108952
0.05142710,0.15317599,-0.01806570,0.103719
-0.06705480,0.15651000,-0.01869980,0.194418
-0.07118750,0.15655500,-0.01847660,0.144728
-0.02418340,0.15759499,-0.01864730,0.019465
-0.07569680,0.16169600,-0.01952520,0.119888
0.01779760,0.15954199,-0.01998810,0.114651
-0.02424100,0.16132200,-0.02033100,0.061449
-0.02684030,0.16603699,-0.01834720,0.020334
-0.06701090,0.17642100,-0.01869920,0.006563
-0.02355460,0.18480000,-0.02013040,0.134718
-0.03548640,0.19388500,-0.01938900,0.188741
-0.05907000,0.05535740,-0.01845610,0.010508
0.04904630,0.07836250,-0.02028280,0.005270
-0.08045990,0.08368870,-0.01910070,0.003344
-0.05103920,0.09228000,-0.01943370,0.014606
0.00511746,0.09166760,-0.01808700,0.002698
0.00805764,0.09940360,-0.01889610,0.004474
0.05792200,0.10491100,-0.01831590,0.003164
0.01520240,0.11601200,-0.01806680,0.004752
-0.02911910,0.12369900,-0.01995260,0.072656
0.07115110,0.12449000,-0.01970450,0.012133
0.07052890,0.12898000,-0.01993510,0.014081
0.07245200,0.12774500,-0.02046630,0.016303
0.07539130,0.12826701,-0.02000920,0.019342
0.07567470,0.13245000,-0.01995900,0.012232
0.07088940,0.13248600,-0.01975240,0.071903
-0.01575940,0.13294600,-0.01848940,0.108428
-0.01428760,0.13637000,-0.01814130,0.094046
-0.05368900,0.14013700,-0.01818870,0.061476
-0.05928590,0.14475700,-0.01833350,0.101598
-0.02239000,0.14812000,-0.01867600,0.018846
-0.02430050,0.18261801,-0.01994020,0.080883
-0.02964750,0.05298400,-0.01822610,0.011008
0.03003630,0.05291380,-0.01809650,0.014657
0.03420620,0.05284470,-0.01744930,0.012702
-0.03949090,0.05347180,-0.01814160,0.018737
-0.02582880,0.05342050,-0.01805220,0.017036
0.03656940,0.05333380,-0.01909380,0.027917
-0.04714840,0.05342750,-0.01744780,0.024648
0.06387000,0.05435800,-0.01833590,0.102277
-0.05107270,0.05360050,-0.01766030,0.014360
0.05474550,0.05473490,-0.01768880,0.005562
0.05137780,0.05623330,-0.01779080,0.024322
-0.06285830,0.05768680,-0.01940760,0.007048
0.06416210,0.06012140,-0.01874690,0.017035
-0.01743830,0.05854650,-0.01828560,0.001826
0.01820850,0.05875120,-0.01817990,0.004421
0.04442440,0.05745900,-0.01969600,0.021327
0.04755630,0.05771840,-0.01859380,0.040903
-0.08699420,0.05927110,-0.01957110,0.215057
-0.08316280,0.06028400,-0.01912930,0.160265
-0.07936150,0.05946450,-0.01897980,0.044144
-0.07546450,0.05987030,-0.01803660,0.068562
-0.07110830,0.05939100,-0.01767380,0.042231
-0.06714730,0.05869430,-0.01820990,0.018257
0.06297540,0.06331630,-0.01809950,0.007387
-0.01338660,0.06267390,-0.01812420,0.001906
0.01511540,0.06301240,-0.01808820,0.005899
-0.08342070,0.06315390,-0.01889440,0.110026
0.06074200,0.06458470,-0.01914850,0.004052
-0.08268690,0.06617110,-0.01908480,0.121068
-0.00949703,0.06720610,-0.01820110,0.002537
0.05958580,0.06738860,-0.01796260,0.010018
-0.07931160,0.06690070,-0.01814990,0.171612
-0.07661970,0.06857000,-0.01921220,0.088469
0.01245840,0.07054910,-0.01829400,0.005800
0.05771970,0.06960990,-0.01796500,0.022992
-0.00632817,0.07125180,-0.01824500,0.003361
0.05504960,0.07192490,-0.01801060,0.028429
-0.00437246,0.07372680,-0.01769330,0.004117
0.05092000,0.07536570,-0.01788390,0.003185
-0.07989220,0.07526680,-0.01792140,0.002899
0.01235860,0.07919080,-0.01810900,0.005289
0.04533510,0.08259750,-0.01821870,0.025412
0.00108548,0.08364600,-0.01777510,0.001350
0.04642410,0.08762950,-0.01777880,0.007235
0.00307701,0.08765410,-0.01813500,0.001896
0.01368810,0.08710090,-0.01793830,0.004972
-0.04752130,0.09108440,-0.01758460,0.019354
-0.04627740,0.08950650,-0.01879220,0.011704
-0.04352670,0.08920060,-0.01890730,0.005768
0.01516950,0.09125490,-0.01798030,0.007654
-0.03873900,0.09057800,-0.01774500,0.007491
0.04806130,0.09096170,-0.01771770,0.003223
-0.08023030,0.09107820,-0.01898300,0.001655
0.05016150,0.09371680,-0.01770130,0.005274
-0.03291030,0.09537090,-0.01778770,0.003402
-0.05102000,0.09590250,-0.01828340,0.015139
-0.03144920,0.09683430,-0.01832780,0.002129
0.01800370,0.09661070,-0.01806800,0.008104
0.05161580,0.09588530,-0.01826440,0.003171
-0.02976040,0.09960630,-0.01788700,0.001684
0.02013240,0.09972060,-0.01751130,0.009283
0.05479700,0.10001700,-0.01800750,0.004421
-0.02810250,0.10119200,-0.01911060,0.001342
0.00859127,0.10088000,-0.01753660,0.003899
-0.02711020,0.10424300,-0.01789310,0.001284
0.05690890,0.10320300,-0.01823070,0.003965
0.02315560,0.10432000,-0.01759450,0.006365
-0.04547360,0.10706200,-0.01876810,0.003337
0.01159660,0.10886600,-0.01797840,0.004862
0.05994510,0.10830300,-0.01810030,0.003382
-0.02575550,0.10810900,-0.01777130,0.057672
-0.02443530,0.10960700,-0.01836630,0.032472
-0.02315720,0.11230800,-0.01829940,0.049983
0.01327710,0.11267900,-0.01807820,0.006460
0.06080580,0.11137100,-0.01906700,0.003529
-0.03927480,0.11246300,-0.01786680,0.003925
0.06203870,0.11253000,-0.01776210,0.016374
-0.07104220,0.11619200,-0.01799110,0.009882
-0.02198440,0.11691700,-0.01841330,0.029373
0.02986160,0.11626600,-0.01797370,0.008808
0.06359090,0.11636500,-0.01811150,0.020938
-0.03462360,0.11643800,-0.01785130,0.064809
0.06387320,0.12019300,-0.01907630,0.015823
0.03050040,0.12052300,-0.01785520,0.068194
-0.03045960,0.12065100,-0.01833340,0.093988
-0.01922070,0.12151500,-0.01955900,0.046712
-0.01909060,0.12512501,-0.01879800,0.067894
0.02042420,0.12200600,-0.01898520,0.026948
0.02869130,0.12312600,-0.01790860,0.058217
0.02602430,0.12377800,-0.01832730,0.062696
-0.02608930,0.12820500,-0.01792090,0.193846
-0.06222840,0.12806199,-0.01768480,0.005826
0.06750500,0.13239101,-0.01842220,0.287129
-0.05574090,0.13671800,-0.01800450,0.010855
-0.02379990,0.13663501,-0.01905330,0.060749
0.06300280,0.14091700,-0.01819310,0.092293
-0.06729130,0.14107201,-0.01824620,0.133631
-0.05271310,0.14147200,-0.01900600,0.143493
0.06228450,0.14317800,-0.01793300,0.085696
-0.07114040,0.14484300,-0.01863020,0.190468
0.05995250,0.14511099,-0.01840900,0.107920
-0.05493510,0.14472100,-0.01760750,0.061883
-0.00596437,0.14467600,-0.01764070,0.071841
-0.00537146,0.14795201,-0.01882270,0.092071
0.05838590,0.14792600,-0.01822900,0.102296
-0.06667480,0.15175700,-0.01800960,0.251694
-0.02339170,0.15331399,-0.01759880,0.027609
-0.00203204,0.14904401,-0.01845620,0.119312
-0.00066587,0.15204400,-0.01919510,0.107852
-0.06336860,0.15272200,-0.01785670,0.173527
-0.05908820,0.15404800,-0.01778210,0.168590
0.05097490,0.15561800,-0.01884220,0.114112
0.00177243,0.15281001,-0.01880190,0.108651
0.00571902,0.15333900,-0.01773570,0.047659
-0.06329390,0.15761501,-0.01854230,0.186242
-0.05877210,0.15789001,-0.01826840,0.150119
0.00670773,0.15707000,-0.01930980,0.110872
0.04726760,0.15694200,-0.01872610,0.102715
0.00998860,0.15653400,-0.01918690,0.075739
-0.07515400,0.15752800,-0.01812320,0.088406
-0.02485180,0.15900300,-0.01783590,0.024983
0.01783420,0.15758000,-0.01825910,0.057102
0.01383580,0.15724900,-0.01834120,0.032888
0.03938720,0.15771300,-0.01805760,0.057371
0.04302880,0.15725200,-0.01805940,0.062293
-0.07968310,0.16107500,-0.01826620,0.078169
0.01531910,0.16030701,-0.01978180,0.099102
0.02614090,0.15793300,-0.01769720,0.053316
-0.02579640,0.16219801,-0.01813070,0.021514
0.03835240,0.16105101,-0.01943570,0.115389
0.02666790,0.15985800,-0.01903320,0.112176
0.03449340,0.16060799,-0.01920650,0.106119
-0.07190040,0.16267399,-0.01956730,0.124916
-0.07117090,0.16529199,-0.01793890,0.018569
-0.06876360,0.16712300,-0.01921270,0.057680
-0.06874460,0.16869099,-0.01935170,0.032278
-0.02784410,0.16911200,-0.01932550,0.021043
-0.07129940,0.16966300,-0.01803230,0.056207
-0.02955410,0.17047200,-0.01765250,0.013714
