//X,Y,Z,Normal change rate (0.005448)
0.00757311,0.11069800,0.04061200,0.005464
0.01049790,0.11057000,0.03962180,0.011921
0.01350160,0.11056300,0.03967490,0.006891
0.01649760,0.11055500,0.03935910,0.002967
0.01923960,0.11016200,0.03889270,0.001672
0.02150200,0.10980200,0.03842280,0.001460
0.02239650,0.11085400,0.03753110,0.001220
0.02500330,0.11061100,0.03684590,0.001620
0.03326410,0.10112200,0.03597860,0.001067
-0.06221890,0.16075800,-0.03959880,0.006787
0.02511880,0.09897290,-0.01977890,0.002326
-0.05053560,0.14870501,-0.00308211,0.007605
-0.02818190,0.09552050,-0.02447830,0.020299
-0.07192720,0.11041500,0.04301460,0.001555
-0.03988070,0.10778900,-0.01981960,0.004772
-0.04282810,0.09210420,-0.02274060,0.002710
-0.04826650,0.15107401,-0.00459095,0.006421
-0.05426610,0.15075000,-0.00249963,0.014972
-0.06683810,0.09307990,-0.01728380,0.001919
-0.07997690,0.09293240,-0.00959460,0.002360
-0.04549920,0.11387700,0.03455800,0.000705
-0.02552000,0.11123300,0.03796720,0.002466
0.02000360,0.11119100,0.03785620,0.001639
-0.09013350,0.13394800,0.02833980,0.004952
0.03838400,0.10697800,0.02419320,0.002924
-0.03084600,0.09512910,-0.02395400,0.021188
-0.07190480,0.11004200,-0.00987227,0.000507
0.00412183,0.10801000,-0.02025100,0.004173
-0.05107030,0.15091200,-0.00369444,0.006914
-0.03160910,0.16224299,-0.01456260,0.003806
-0.02834470,0.09346720,-0.02543690,0.028475
-0.07551080,0.12601100,0.05292410,0.011030
-0.05150080,0.11251500,0.03590420,0.023305
-0.04850010,0.11255900,0.03574940,0.001722
-0.04549920,0.11256300,0.03571140,0.000513
-0.04249590,0.11254400,0.03569750,0.002142
-0.03948560,0.11255000,0.03548350,0.002257
-0.03251460,0.11254400,0.03534430,0.000267
-0.03050860,0.11253100,0.03556620,0.000376
-0.02750670,0.11254400,0.03605400,0.002374
-0.04583310,0.09491900,-0.02196240,0.006082
-0.04883000,0.09490670,-0.02199420,0.000901
-0.05196010,0.09543490,-0.02198660,0.004049
-0.05485710,0.09559300,-0.02167810,0.006438
-0.01003760,0.10737400,-0.02237420,0.006902
-0.08032440,0.13585199,-0.00375714,0.004705
-0.03983740,0.09501020,-0.02280380,0.000655
-0.04283980,0.09497440,-0.02249040,0.003882
-0.01964420,0.03713390,0.05317700,0.056343
-0.01897210,0.03615560,0.05248600,0.064504
-0.06000970,0.13039200,-0.00735220,0.000526
-0.07792980,0.12738600,-0.00688223,0.002931
-0.07429090,0.08710100,-0.01510020,0.003615
-0.06900190,0.08742310,-0.01718410,0.001054
-0.05479510,0.08620440,-0.02151300,0.002567
-0.02212340,0.16528299,-0.01733140,0.002967
-0.00445382,0.03672330,0.04806250,0.044804
-0.04879250,0.08624950,-0.02177180,0.002273
-0.07196280,0.13623400,-0.00758375,0.000866
-0.06024870,0.11890700,0.04054760,0.013987
0.02785530,0.11592200,0.03102890,0.003361
-0.04735130,0.13471900,0.01637140,0.001438
-0.03096010,0.16000199,-0.01349270,0.007655
-0.08086490,0.12143400,-0.00494574,0.001897
-0.03114070,0.16597401,-0.01605970,0.004643
-0.01607820,0.16883400,-0.02151000,0.219872
-0.05688810,0.15104300,-0.00141782,0.024644
-0.06925160,0.15573500,0.02628020,0.001515
0.01331230,0.03722830,0.04443860,0.057635
0.01488470,0.03780330,0.04412860,0.045401
0.01846790,0.03780320,0.04223360,0.020034
0.01932740,0.03674430,0.04010960,0.021702
-0.05155300,0.11914800,0.03365170,0.028992
0.03572300,0.10118800,0.03310190,0.000562
0.02725370,0.10388100,0.03897980,0.004414
0.03074620,0.10400300,0.03634700,0.002572
-0.07276870,0.17396800,-0.05130370,0.182235
-0.06610320,0.09634150,-0.01721920,0.001995
-0.06274890,0.12471400,-0.00871859,0.004250
-0.00169269,0.10714400,-0.02182550,0.002231
-0.06658090,0.11328600,-0.01124530,0.001577
-0.04929810,0.03498820,0.04455500,0.081225
0.02694090,0.11774300,0.02963450,0.002630
-0.02504640,0.03687860,0.05393970,0.027188
-0.02206700,0.03689750,0.05372450,0.034989
-0.05179150,0.08622390,-0.02159860,0.000950
-0.01613650,0.03683840,0.05160450,0.039597
-0.01337410,0.03686620,0.05066490,0.035771
-0.01118100,0.03725120,0.05017730,0.045812
-0.01017870,0.03668600,0.04963010,0.069674
-0.05780470,0.08616080,-0.02109600,0.004097
-0.00728327,0.03681550,0.04884930,0.047382
-0.00410586,0.04001010,0.04795330,0.007445
-0.00223840,0.03969300,0.04737310,0.012854
-0.06427120,0.11952300,0.04815000,0.009554
-0.05746290,0.13655800,0.03359440,0.006550
0.00726590,0.03947290,0.04547840,0.003839
0.00435035,0.10413100,-0.02154560,0.002290
0.01024540,0.03949620,0.04503060,0.014116
0.01312140,0.03999340,0.04465030,0.016279
0.01542650,0.04021100,0.04426020,0.007994
0.01661050,0.03942560,0.04383840,0.020928
0.01891010,0.04009420,0.04285020,0.011447
0.02089660,0.03996740,0.04156910,0.016187
-0.01921620,0.16684000,-0.01218840,0.121479
-0.05117770,0.12476200,0.03387130,0.002128
-0.01826230,0.18088500,-0.01774300,0.196709
-0.06331220,0.15160599,-0.03050810,0.007557
0.03086330,0.09236400,0.04251100,0.003027
-0.05878370,0.09403970,-0.02039930,0.003238
-0.06000320,0.09311350,-0.01952300,0.003393
-0.04842590,0.15141100,0.01055150,0.018037
0.00122126,0.03643810,0.04648620,0.078686
-0.07808070,0.10971000,0.04235350,0.004513
-0.05728130,0.09584390,-0.02111400,0.006010
-0.04895270,0.12184200,0.03087560,0.028502
-0.01530800,0.18413700,-0.02158860,0.174996
-0.04911940,0.12756000,0.03070260,0.002471
-0.05412050,0.12494600,0.03718720,0.003008
-0.01121030,0.12939399,0.01999770,0.000808
-0.03435940,0.16260301,-0.01425820,0.006419
-0.05445630,0.03642480,0.04660990,0.054605
-0.05121060,0.03642760,0.04623570,0.052870
-0.04795540,0.03664310,0.04551450,0.052968
-0.04567270,0.03662390,0.04483440,0.085005
-0.04404900,0.03710920,0.04449490,0.070163
-0.04261130,0.03635980,0.04364670,0.094956
-0.00432602,0.09649610,-0.03120840,0.005230
-0.02524220,0.03989470,0.05413870,0.016138
-0.02201110,0.03959870,0.05386600,0.019869
-0.01966720,0.03945630,0.05317920,0.017186
-0.01836580,0.03997340,0.05271390,0.017875
-0.01613600,0.03981140,0.05184920,0.007504
-0.01320560,0.03992460,0.05083250,0.017874
-0.01125560,0.03999880,0.05013210,0.007194
-0.00977767,0.04005830,0.04965550,0.017583
-0.00727877,0.04016710,0.04887990,0.006886
-0.01391610,0.18072300,-0.02235560,0.209864
0.03158300,0.09609470,0.04055540,0.001423
0.02536610,0.03909250,0.03134450,0.007391
0.02756910,0.04043290,0.03064830,0.009215
-0.06040220,0.08649850,-0.01988950,0.001668
-0.07490470,0.12451000,-0.00794616,0.002040
-0.06226610,0.11013800,-0.01526210,0.001538
0.04507230,0.08685260,0.00118663,0.001594
-0.05447070,0.12751999,0.03653500,0.001941
-0.05743970,0.09238330,-0.02136690,0.004108
-0.06291170,0.16634899,-0.06042300,0.144411
0.00113644,0.10683200,-0.02104990,0.004718
-0.04583730,0.15091200,-0.00519081,0.004201
0.02858190,0.11108800,0.03447990,0.003486
-0.07567230,0.15202001,-0.01289590,0.010642
-0.05433940,0.14265899,0.02816140,0.010425
-0.05825050,0.14339900,0.03276620,0.004818
-0.06687970,0.13317500,0.04510920,0.003956
-0.05180820,0.13343900,0.03064010,0.002060
-0.08677000,0.11258900,0.03077060,0.008248
0.02742460,0.11052700,0.03573120,0.004184
-0.08331050,0.15338901,0.02492090,0.001214
-0.01604190,0.16930600,-0.01549910,0.171430
-0.02541940,0.16901200,-0.01060520,0.009298
-0.05678340,0.14618599,0.03163310,0.007640
0.02524200,0.09246820,0.04631820,0.003362
0.03679190,0.08658100,-0.01606650,0.003111
0.01315910,0.04248630,0.04472150,0.003981
0.01571190,0.04277360,0.04438180,0.005046
0.01729510,0.04285610,0.04402930,0.007401
0.01911890,0.04290090,0.04317560,0.006068
0.02121570,0.04291370,0.04181790,0.007805
0.02285880,0.04292170,0.04067650,0.013205
0.02438140,0.04271260,0.03904930,0.013503
0.02566730,0.04268840,0.03686760,0.009415
0.02764310,0.09883870,0.04188270,0.001154
0.03730520,0.09601120,0.03403680,0.000622
0.02749140,0.04286610,0.03379750,0.005154
0.02838570,0.04206780,0.03146260,0.005690
-0.01984060,0.16037001,-0.00513904,0.148227
-0.01386390,0.17481001,-0.01987010,0.205290
-0.06611650,0.11633900,0.04882320,0.007538
-0.05181280,0.09201340,-0.02195780,0.001557
-0.06283450,0.09320600,-0.01885440,0.002426
-0.03683900,0.09504940,-0.02319440,0.000201
-0.03114900,0.16894600,-0.01659830,0.007464
-0.05680690,0.14301901,0.03157860,0.006608
-0.06519370,0.14346600,0.04034320,0.012005
0.02464330,0.11870400,0.03079020,0.003198
-0.02778770,0.15713800,-0.00084192,0.075864
-0.04185260,0.15115599,0.00539753,0.020920
-0.05436330,0.03872080,0.04713460,0.045205
-0.05132970,0.03955740,0.04631100,0.021395
-0.07093200,0.12967201,-0.00889239,0.003573
-0.02564280,0.17531700,-0.01087370,0.004186
-0.02268590,0.17494901,-0.01364070,0.008003
-0.01603810,0.17510299,-0.01845130,0.003506
-0.03368010,0.16604400,-0.00409818,0.024927
-0.03605290,0.16604500,-0.00138724,0.011208
0.00163740,0.09963530,0.04868390,0.002599
-0.02007980,0.04245880,0.05318950,0.005815
-0.01857530,0.04252020,0.05271570,0.008849
-0.01616760,0.04260710,0.05182310,0.003108
-0.06166800,0.15841600,-0.03309290,0.004462
-0.05539570,0.12221900,0.03861570,0.004658
-0.05408750,0.12180300,0.03723530,0.003700
-0.04008810,0.15164700,0.00414590,0.015318
-0.05723180,0.12482400,0.04006210,0.005034
-0.05276620,0.12195600,0.03597090,0.003988
-0.02823190,0.17495701,-0.00756942,0.037995
0.02963590,0.11274600,0.03248480,0.005719
-0.05722990,0.13067500,0.03744530,0.002563
-0.06534570,0.11244100,0.03963380,0.069868
-0.06944980,0.13326500,0.04830540,0.005465
-0.06357460,0.11054700,-0.01432600,0.000866
-0.07169720,0.10424000,-0.01253280,0.000583
-0.03413470,0.16595501,-0.01519740,0.009493
-0.03383010,0.09224360,-0.02407660,0.002110
-0.05483000,0.09201130,-0.02206440,0.005594
-0.08973850,0.11261800,0.01912540,0.002643
0.04023960,0.09268060,0.03078730,0.000306
-0.04766880,0.12764400,0.02788840,0.001259
-0.01907080,0.17495900,-0.01633230,0.004311
-0.05121670,0.12201300,0.03416030,0.004857
0.04355370,0.09521500,0.02215830,0.002008
-0.02814090,0.16607900,-0.00751119,0.007805
-0.02110010,0.17494901,-0.01486840,0.003829
-0.04286680,0.15762700,0.00504190,0.023245
-0.04855820,0.13053800,0.02789230,0.001722
-0.04766720,0.13103400,0.02527550,0.002002
-0.04670930,0.12953100,0.02448240,0.002393
0.03932610,0.08344370,-0.01297160,0.003035
-0.05244210,0.15412501,0.01202840,0.043502
0.03889010,0.09239040,0.03354370,0.001162
-0.06651550,0.11934300,0.05127740,0.012877
-0.02481320,0.16680799,-0.00973806,0.007521
0.02488360,0.11588700,0.03299340,0.003153
-0.05155030,0.15160000,0.01328580,0.036363
-0.03177720,0.16974100,-0.00573949,0.009661
-0.03434930,0.16916201,-0.00206084,0.022493
-0.01941720,0.18635800,-0.01654830,0.094446
-0.09310830,0.11953200,0.03929100,0.006265
-0.02684430,0.17469300,-0.00969457,0.004185
-0.02733720,0.17197400,-0.00983741,0.012597
0.01258710,0.04527000,0.04431070,0.033489
0.01396940,0.04557860,0.04396600,0.032115
0.01606310,0.04534900,0.04367880,0.019681
0.01907880,0.04569830,0.04262440,0.017437
0.02125520,0.04542510,0.04159510,0.003072
0.02272410,0.04564430,0.04050700,0.006035
0.02473630,0.04564880,0.03900640,0.008096
0.02627140,0.04563160,0.03770360,0.014096
0.02758940,0.04574910,0.03645220,0.012212
0.02882150,0.04514100,0.03434180,0.004372
0.03074780,0.04520460,0.03148680,0.008738
-0.05216990,0.13006701,0.03334130,0.002404
-0.05153140,0.12750500,0.03374660,0.002268
-0.06639450,0.13987400,0.04290190,0.007204
-0.03260840,0.17123900,-0.00339173,0.028977
-0.06310280,0.10482700,-0.01712670,0.005302
0.04240300,0.04633930,0.03011050,0.008372
-0.07180540,0.08719180,-0.01617810,0.001611
-0.08418230,0.07754010,0.01370990,0.003481
-0.06297370,0.12748800,-0.00842651,0.001625
-0.06533280,0.09314910,-0.01820110,0.002368
0.03417290,0.09248280,0.03988800,0.002856
-0.06546750,0.12507400,0.04893340,0.005101
-0.06687520,0.12460500,0.05077050,0.004731
-0.03751670,0.16605499,0.00090038,0.026685
-0.04513080,0.15448099,0.00797821,0.015768
-0.01260380,0.18130000,-0.02436130,0.169799
-0.01903980,0.17199200,-0.01543060,0.003679
-0.05727630,0.12197100,0.03997570,0.005578
-0.05501640,0.14863600,0.02785050,0.004514
-0.05651710,0.14889701,0.03061570,0.007272
-0.05634020,0.13815500,0.03168200,0.015292
-0.03025810,0.16630600,-0.00647428,0.019215
-0.04177860,0.15652201,0.00614116,0.023742
-0.03960450,0.15729301,0.00492194,0.046224
-0.04251150,0.15435700,0.00685308,0.024189
0.03861950,0.10374800,0.02726490,0.003083
0.04568560,0.08971670,0.01016530,0.000257
-0.09014650,0.11247800,0.01314320,0.005123
-0.05018290,0.13934299,0.00340699,0.018121
-0.02187040,0.16903199,-0.01250500,0.005007
-0.01689920,0.18384001,-0.01924080,0.163012
-0.08651940,0.10152100,0.00440409,0.000405
-0.05517320,0.11653800,0.03591950,0.046208
-0.06966700,0.13619600,0.04763800,0.004803
-0.05536970,0.12458600,0.03866140,0.004731
0.03000560,0.04616400,0.03341730,0.005985
-0.06000690,0.13408200,0.03694340,0.001576
-0.06067890,0.12194600,0.04209770,0.020113
0.04570190,0.04646770,0.02766520,0.000623
0.04833200,0.04621350,0.02489970,0.001948
0.05090630,0.04652060,0.02217120,0.001965
0.05139210,0.04578960,0.01920060,0.001963
-0.01107200,0.17180400,-0.02029360,0.128804
-0.01915230,0.16904899,-0.01384620,0.003113
-0.06285040,0.14030500,0.03724370,0.008119
-0.05902330,0.12195200,0.04095780,0.009313
-0.06285680,0.14631701,0.03788740,0.011836
-0.03130090,0.16579700,-0.00564409,0.014406
-0.01100860,0.17480899,-0.02253120,0.157950
0.02827670,0.09571850,0.04301580,0.001039
-0.06398050,0.14582600,0.03860020,0.013588
0.02815420,0.10757200,0.03701520,0.002752
-0.06391640,0.14306600,0.03889730,0.013214
-0.08574300,0.10133800,0.00160082,0.000913
-0.04682680,0.15140700,0.00934937,0.009491
0.04137230,0.09716670,-0.00382246,0.001269
-0.01434400,0.18309499,-0.02260280,0.180743
-0.01343430,0.16893800,-0.01646050,0.122405
-0.01322700,0.18370800,-0.02521030,0.157444
0.03010640,0.10677600,0.03580910,0.001558
0.03129530,0.10775400,0.03401730,0.001087
0.01163100,0.04749370,0.04642520,0.006351
0.01360480,0.04826960,0.04577840,0.007378
0.01559340,0.04849900,0.04455890,0.010354
0.01681970,0.04790810,0.04340680,0.032099
0.01924270,0.04840100,0.04213700,0.023483
0.02212010,0.04836120,0.04052050,0.010903
0.02472790,0.04840540,0.03901760,0.005052
0.02646690,0.04774870,0.03801140,0.007281
0.02796510,0.04856020,0.03717340,0.008225
0.02974590,0.04844070,0.03572410,0.005580
0.03097140,0.04836760,0.03397690,0.004480
0.03197030,0.04751370,0.03187580,0.029415
-0.06409050,0.12764999,0.04515170,0.001545
-0.06261540,0.12761500,0.04285340,0.005583
0.03281500,0.10651900,0.03298140,0.000835
0.04547820,0.04898570,0.03040300,0.008566
0.04677150,0.04827110,0.02874790,0.002870
0.04852650,0.04896310,0.02777210,0.001721
0.04971060,0.04820660,0.02595060,0.002329
0.05154720,0.04899450,0.02459520,0.001376
0.05256110,0.04789150,0.02180670,0.002573
0.03945560,0.09603090,0.03086350,0.001230
-0.05285510,0.12478900,0.03585500,0.002510
0.01863270,0.10336200,0.04466260,0.004075
-0.01690660,0.17422800,-0.01760240,0.149713
0.01555950,0.09218850,0.05074800,0.006700
0.03386920,0.10752600,0.03097670,0.000146
-0.05247830,0.04425410,0.04465150,0.007778
0.03536160,0.10601700,0.03021640,0.000520
0.03646950,0.10720600,0.02789420,0.001368
0.02247390,0.11600100,0.03443280,0.003329
-0.05523280,0.14004600,0.03006000,0.008584
-0.06251860,0.13494100,0.03770390,0.015230
-0.05992950,0.13741501,0.03441810,0.015820
-0.04534740,0.15721899,0.00713947,0.008503
-0.01253530,0.17521900,-0.02122850,0.227578
-0.07188400,0.13042700,0.05107950,0.004900
-0.01592640,0.16350999,-0.01002380,0.140765
-0.03285960,0.15363300,-0.00034423,0.019366
-0.02897260,0.17221899,-0.00810069,0.011047
-0.06640980,0.12763000,0.04843720,0.002831
-0.03958500,0.15410100,0.00492060,0.029482
-0.06876110,0.11235900,0.04586540,0.006103
-0.01832790,0.16039801,-0.00646071,0.154823
-0.04523570,0.15140501,0.00813609,0.009801
-0.01961370,0.18088999,-0.01618010,0.190529
-0.01688820,0.18088400,-0.01927630,0.212066
-0.06671650,0.14325599,0.04224860,0.007777
0.03025490,0.11041800,0.03338230,0.001095
-0.02754270,0.16900800,-0.00927613,0.009903
-0.03302390,0.16885000,-0.00437763,0.010696
-0.03697260,0.15172000,0.00147454,0.020606
0.04077670,0.10563400,0.00716571,0.001340
0.01228110,0.04901960,0.04739220,0.001420
0.03247360,0.04902150,0.03262820,0.016206
-0.06102590,0.12691200,0.04161330,0.017134
-0.06018720,0.12775099,0.04071950,0.003843
0.00655625,0.10958800,0.04124460,0.006460
0.04732510,0.04973530,0.02957370,0.004208
0.05024780,0.04968910,0.02675960,0.001578
0.05399050,0.04941410,0.02191140,0.003074
-0.01992920,0.15836699,-0.00750215,0.055674
0.01052330,0.11814800,-0.01531270,0.001798
0.02720370,0.10080500,0.04125230,0.001780
-0.01623270,0.16629100,-0.01278240,0.179678
0.04386880,0.08956290,-0.00280496,0.002111
0.02088410,0.11530200,0.03563760,0.002725
-0.05394240,0.14025301,0.02810550,0.010493
-0.06606240,0.13642301,0.04289010,0.002696
-0.05743970,0.12753500,0.03926790,0.002551
-0.02184030,0.18089800,-0.01322390,0.132126
-0.02526160,0.16388400,-0.00686731,0.001288
-0.03670240,0.16319799,-0.00107067,0.025751
-0.03477180,0.15759601,0.00342578,0.077387
-0.03699640,0.16037700,0.00114585,0.031637
-0.02809660,0.15958700,0.00048307,0.116308
-0.04914660,0.13628000,0.00441803,0.004979
-0.01120910,0.18049000,-0.02597230,0.152107
-0.01524730,0.18113200,-0.02101530,0.253098
-0.04971350,0.13935401,0.00491151,0.027792
-0.02748420,0.16068800,-0.00126035,0.035621
0.03097280,0.09885800,0.03968500,0.001895
-0.03152000,0.17223200,-0.00444164,0.035136
0.01083630,0.05051980,0.04972660,0.001696
0.01303790,0.05123940,0.04851770,0.001370
0.01433670,0.05047410,0.04686650,0.003489
0.01631490,0.05123570,0.04623230,0.003661
0.01906040,0.05146090,0.04529510,0.004251
0.01998270,0.05059540,0.04361680,0.014002
0.02211990,0.05130370,0.04231760,0.004743
0.02345240,0.05056880,0.04071580,0.013579
0.02518220,0.05127510,0.03970110,0.004728
0.02731340,0.05158760,0.03868270,0.002017
0.02835040,0.05109810,0.03783100,0.004919
0.03064720,0.05145130,0.03656370,0.003951
0.03191490,0.05054510,0.03448620,0.001965
0.03329050,0.05137320,0.03349170,0.014520
-0.06223480,0.11888500,0.04283830,0.010744
0.02393710,0.10342400,0.04181060,0.001878
-0.06434180,0.12488800,0.04743570,0.005452
-0.06304000,0.12202900,0.04581540,0.005561
-0.09397000,0.12482200,0.01576160,0.001115
-0.04324200,0.15140000,0.00662206,0.008219
0.04575310,0.05162580,0.03170210,0.019034
0.04804270,0.05200270,0.03028210,0.004946
0.04957080,0.05164260,0.02874430,0.002181
0.05137250,0.05208720,0.02753680,0.002385
0.05243260,0.05105250,0.02551600,0.001290
0.05417430,0.05201760,0.02454330,0.001186
0.05529420,0.05090030,0.02194150,0.003373
-0.06650820,0.11369500,0.04539200,0.004927
-0.01321790,0.17192900,-0.01880220,0.146728
-0.07841660,0.10732600,0.03354570,0.064265
-0.06010830,0.11536100,0.03753760,0.015465
-0.04856060,0.14848000,0.01031450,0.019617
-0.06614810,0.17458799,-0.05974420,0.100246
-0.01706750,0.16066299,-0.00785182,0.131611
-0.06886870,0.13078199,0.04876260,0.004684
-0.03092110,0.15455601,-0.00130533,0.018358
0.03471480,0.09640830,0.03748700,0.001312
0.03351920,0.09526260,0.03925450,0.001307
-0.06895290,0.13986801,0.04569990,0.009659
-0.02259480,0.17791900,-0.01347960,0.091674
-0.01080590,0.17780900,-0.02487560,0.152167
-0.02221540,0.16333500,-0.00737722,0.002656
-0.02835570,0.16301300,-0.00465787,0.006897
-0.06751700,0.13900800,0.04457970,0.005480
-0.01621120,0.17792401,-0.01920780,0.155361
-0.08994660,0.13996001,0.02517510,0.002279
-0.03420480,0.16274799,-0.00222544,0.015851
0.01613560,0.09297400,-0.02543570,0.005351
0.00963825,0.11504800,0.03866410,0.002947
0.01477040,0.05196540,0.04751760,0.008496
0.02108920,0.05211140,0.04436400,0.005103
0.02390060,0.05204810,0.04139240,0.003332
-0.06431230,0.14034700,0.03953010,0.005338
-0.06430730,0.12209400,0.04835170,0.006203
-0.08927180,0.13719200,0.02519640,0.024945
-0.05439830,0.11918600,0.03657810,0.005311
-0.05313920,0.14855000,0.02290180,0.003298
0.05641890,0.05236550,0.02189350,0.005234
-0.01656890,0.17184301,-0.01678370,0.205036
-0.05512160,0.13008700,0.03610010,0.001192
0.03621930,0.10381100,0.03056040,0.000543
-0.04957320,0.14241400,0.00446341,0.043434
-0.04292080,0.14847100,0.00452356,0.018698
-0.04680020,0.12460900,0.02688360,0.026050
0.02195390,0.10404000,0.04244930,0.001485
-0.06927330,0.11336100,0.04862300,0.008752
-0.04066060,0.15655400,0.00601794,0.044611
-0.02913460,0.17717101,-0.00534178,0.070750
-0.01325310,0.17791800,-0.02195570,0.179492
0.03570670,0.09814920,-0.01183350,0.001621
-0.03922160,0.16298901,0.00156151,0.016904
-0.01854260,0.15937801,-0.01040590,0.174016
-0.05229770,0.13657100,0.02788330,0.003833
-0.04521610,0.16888100,-0.00627239,0.015354
0.04586730,0.08691380,0.00717892,0.000966
0.03907500,0.10439700,-0.00139219,0.000833
0.01265010,0.05416540,0.05063560,0.003401
0.01413850,0.05414170,0.04926870,0.002439
0.01632500,0.05417750,0.04803600,0.007461
0.01929800,0.05443230,0.04743150,0.008492
0.02016330,0.05357590,0.04656000,0.007850
0.02204070,0.05438950,0.04526950,0.004240
0.02299450,0.05354740,0.04362140,0.002373
0.02482170,0.05433640,0.04224880,0.003026
0.02590960,0.05347240,0.04078370,0.001816
0.02804910,0.05413980,0.03987040,0.000621
0.03130720,0.05411340,0.03770590,0.002674
0.03295960,0.05421270,0.03605200,0.001501
0.03441780,0.05398520,0.03410070,0.004252
0.02193560,0.11859700,0.03315590,0.003118
0.02421180,0.09818780,0.04483740,0.001676
-0.05747860,0.11921000,0.03914870,0.006145
0.04551430,0.08688560,0.00418706,0.001365
-0.05457210,0.14569700,0.02816500,0.006403
0.04853350,0.05458670,0.03086210,0.007153
0.05181920,0.05457010,0.02874150,0.006857
0.05362280,0.05467860,0.02729220,0.004888
0.05510890,0.05450070,0.02539610,0.003338
0.05736000,0.05452950,0.02219730,0.004254
-0.03130830,0.16105200,-0.00150538,0.030665
-0.03969420,0.16017599,0.00214103,0.036188
-0.06855130,0.14349499,0.04371390,0.014292
-0.09214910,0.11944200,0.02829640,0.014516
-0.01355750,0.16594200,-0.01362650,0.147580
0.04081550,0.09397210,0.02928580,0.001121
-0.00992558,0.17192800,-0.02186340,0.137505
-0.07093160,0.14043300,0.04672400,0.009490
-0.04618910,0.12739301,0.02454010,0.008708
-0.06380060,0.11351100,0.03922050,0.040800
-0.04726830,0.13473000,0.01311810,0.003184
-0.09062720,0.13952500,0.01592120,0.013034
-0.06785880,0.12845400,0.04934790,0.005972
0.03019170,0.05498730,0.03909190,0.001709
0.03571860,0.05479160,0.03299260,0.036283
0.02781580,0.11341200,0.03337180,0.004035
-0.06822350,0.13617601,0.04619570,0.009469
0.05049900,0.05540530,0.02981910,0.004452
0.05635270,0.05530200,0.02419810,0.003209
-0.03695920,0.15730500,0.00434128,0.056199
-0.09392650,0.12792800,0.01899720,0.002349
-0.07466680,0.06629310,0.01307230,0.001558
0.03309390,0.11048600,0.02984110,0.000379
-0.02722140,0.16393401,-0.00616346,0.002269
-0.02485270,0.16034199,-0.00184710,0.073959
-0.06428610,0.13676301,0.03952870,0.008299
-0.07435210,0.17877500,-0.05367490,0.133962
-0.05935730,0.14316900,0.03436540,0.004441
-0.02205990,0.17198700,-0.01364090,0.003104
-0.06300620,0.13742700,0.03698550,0.015488
0.01299150,0.05697290,0.05115770,0.004839
0.01585980,0.05698050,0.04915090,0.012029
0.01902850,0.05709200,0.04848370,0.008556
0.02119270,0.05737120,0.04750990,0.004327
0.02249850,0.05697380,0.04610440,0.004958
0.02402690,0.05733060,0.04457170,0.003442
0.02546430,0.05696080,0.04336200,0.003141
0.02762070,0.05722840,0.04190580,0.002284
0.02878800,0.05638020,0.04059300,0.002511
0.03085690,0.05721680,0.03970310,0.002520
0.03389650,0.05700520,0.03707190,0.003554
0.03517680,0.05630020,0.03486590,0.001771
0.03643040,0.05710040,0.03352990,0.017072
0.03754410,0.05664600,0.03183130,0.056393
-0.06272650,0.15426899,-0.03352160,0.006428
0.03605850,0.09513010,0.03649020,0.001167
-0.08732290,0.11598100,0.04640940,0.010180
-0.04893470,0.12472000,0.03092600,0.001524
0.05094800,0.05761790,0.02996600,0.010180
0.05258980,0.05726870,0.02906470,0.008576
0.05438290,0.05748360,0.02754290,0.004258
0.05565690,0.05743870,0.02586200,0.002810
0.05656590,0.05738490,0.02451660,0.000987
0.05811120,0.05732150,0.02235100,0.004173
0.03033110,0.09512950,0.04195890,0.001186
-0.00415755,0.10199600,0.04390190,0.060730
-0.06226780,0.16370000,-0.05462320,0.062061
-0.01942430,0.16538499,-0.01072820,0.158121
-0.04692980,0.12675101,0.02677600,0.002198
-0.04235300,0.14782000,0.00140968,0.031367
-0.05530410,0.14578900,0.03003410,0.013827
-0.03617310,0.15412401,0.00251551,0.013197
-0.05090790,0.14854500,0.01368690,0.014127
-0.04960240,0.13037200,0.03002100,0.002753
-0.06232040,0.14296900,0.03747140,0.009758
-0.06506550,0.13679600,0.04105210,0.001968
-0.05432570,0.13657700,0.03079590,0.004401
-0.05077170,0.13054600,0.03148290,0.002417
0.03289140,0.05781720,0.03862900,0.004163
0.03560490,0.05775830,0.03551580,0.001588
-0.06727180,0.13615800,0.04491220,0.004544
-0.06517810,0.12212700,0.04970870,0.008443
-0.06654600,0.12214700,0.05124480,0.009414
-0.04989850,0.14850400,0.01189540,0.023207
-0.03422030,0.16096801,-0.00047357,0.017219
-0.06146960,0.13669200,0.03570940,0.022673
-0.04725270,0.14773799,0.00869118,0.024644
0.03256430,0.09817660,0.03847610,0.000791
-0.03342730,0.15947799,0.00238452,0.096895
-0.06389630,0.13028499,0.04239770,0.004873
-0.06516480,0.13116100,0.04353950,0.004053
-0.04661160,0.15408400,0.00910689,0.006352
0.01335220,0.06034100,0.05082840,0.002832
0.01610770,0.06001320,0.04953950,0.005928
0.01915810,0.05982390,0.04868390,0.005432
0.02150150,0.05987150,0.04768890,0.006146
0.02300690,0.05986090,0.04634150,0.004415
0.02475920,0.05998100,0.04483220,0.005064
0.02571370,0.05919180,0.04409380,0.005478
